Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),Molecular Weight(pg/µL),Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected
B03,smpl,,,,Plepla,0.532189130783081,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,10.6437826156616,,,0.996654272079468,0.240918800234795,17689,8,17681,0,0,0,0,,,,,,,,,13084.9482421875,,,1.93904920507572,14.4507705670476,,,,,,,,,,,,15554.0167236328,9039.94262807158,9042.88867322758,,,,,0.744400143623352,0.364789694547653,,,,,,,,,,,,,No
B04,smpl,,,,Plepla,0.332233101129532,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,6.64466190338135,,,0.722062110900879,0.116802461445332,17708,5,17703,0,0,0,0,,,,,,,,,13084.9482421875,,,0.991007307854815,15.023320167432,,,,,,,,,,,,18210.8826171875,9225.97575837914,9228.51272101151,,,,,0.506028354167938,0.203714191913605,,,,,,,,,,,,,No
B05,smpl,,,,Plepla,0.383277595043182,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,7.66555213928223,,,0.783552706241608,0.150102183222771,18420,6,18414,0,0,0,0,,,,,,,,,13084.9482421875,,,1.85242710101667,14.5692731991236,,,,,,,,,,,,17154.0193684896,9357.46449895142,9360.00409337146,,,,,0.563461184501648,0.246369287371635,,,,,,,,,,,,,No
B06,smpl,,,,Plepla,0.316366106271744,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,6.32732200622559,,,0.687571942806244,0.111224621534348,18596,5,18591,0,0,0,0,,,,,,,,,13084.9482421875,,,1.89342625850027,13.7430692461129,,,,,,,,,,,,20391.905859375,9535.01227066986,9537.93141822544,,,,,0.481859445571899,0.193985611200333,,,,,,,,,,,,,No
B07,smpl,,,,Plepla,0.200974389910698,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,4.0194878578186,,,0.532724261283875,0.0476948171854019,17563,3,17560,0,0,0,0,,,,,,,,,13084.9482421875,,,3.33998521736139,11.1187969522866,,,,,,,,,,,,17620.5100911458,9395.87006527286,9397.27494599242,,,,,0.34408912062645,0.104435406625271,,,,,,,,,,,,,No
B08,smpl,,,,Plepla,0.317373156547546,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,6.34746313095093,,,0.68976104259491,0.111578650772572,18537,5,18532,0,0,0,0,,,,,,,,,13084.9482421875,,,0.808817260101252,12.8080803294794,,,,,,,,,,,,17941.328125,9478.04442110479,9480.32722946211,,,,,0.483393430709839,0.194603070616722,,,,,,,,,,,,,No
B09,smpl,,,,Plepla,0.121939323842525,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,2.43878650665283,,,0.39061626791954,0.018472995609045,19297,2,19295,0,0,0,0,,,,,,,,,13084.9482421875,,,35.2372513429321,12.4362243505357,,,,,,,,,,,,15890.783203125,9601.34120628118,9601.99306325344,,,,,0.234439551830292,0.0529201105237007,,,,,,,,,,,,,No
B10,smpl,,,,Plepla,0.492685168981552,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,9.85370349884033,,,0.922659993171692,0.223037645220757,19107,8,19099,0,0,0,0,,,,,,,,,13084.9482421875,,,0.983020035616135,10.0424413124614,,,,,,,,,,,,18065.9309082031,9668.67858336415,9672.19446856846,,,,,0.689139306545258,0.337713450193405,,,,,,,,,,,,,No
B11,smpl,,,,Plepla,0.177165970206261,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,3.54331946372986,,,0.469607204198837,0.0420449785888195,19923,3,19920,0,0,0,0,,,,,,,,,13084.9482421875,,,1.02132868629889,12.5794032273523,,,,,,,,,,,,17469.1311848958,9734.24006337851,9735.40478121039,,,,,0.303324401378632,0.0920639187097549,,,,,,,,,,,,,No
B12,smpl,,,,Plepla,0.295380383729935,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,5.9076075553894,,,0.641956150531769,0.103847295045853,19917,5,19912,0,0,0,0,,,,,,,,,13084.9482421875,,,1.60789219878979,11.0850266090097,,,,,,,,,,,,16635.8208984375,9897.05742326785,9898.74913473925,,,,,0.449893891811371,0.181118458509445,,,,,,,,,,,,,No
C01,STD10E2,,,,Plepla,46.4170913696289,,OK,,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,928.341796875,,,49.873363494873,42.970947265625,17965,695,17270,0,0,0,0,,,,,,,,,13084.9482421875,,,5.70504981520793,26.773273861132,,,,,,,,,,,,18156.8034608251,7496.32083213643,7908.73582946115,,,,,48.1792259216309,44.6575927734375,,,,,,,,,,,,,No
C02,smpl,,,,Plepla,0.245310977101326,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,4.90621948242188,,,0.650267779827118,0.0582158453762531,14389,3,14386,0,0,0,0,,,,,,,,,13084.9482421875,,,2.06995677569892,15.3517185868811,,,,,,,,,,,,14690.5309244792,8718.52080323861,8719.76592314713,,,,,0.420003592967987,0.127473562955856,,,,,,,,,,,,,No
C03,smpl,,,,Plepla,0.545135498046875,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,10.9027099609375,,,1.02090454101563,0.246778801083565,17269,8,17261,0,0,0,0,,,,,,,,,13084.9482421875,,,1.58865934145107,13.066888186752,,,,,,,,,,,,17916.2391357422,8973.06823151269,8977.21122573551,,,,,0.762510657310486,0.373663187026978,,,,,,,,,,,,,No
C04,smpl,,,,Plepla,0.503437519073486,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,10.0687503814697,,,0.942799866199493,0.227904662489891,18699,8,18691,0,0,0,0,,,,,,,,,13084.9482421875,,,0.729892089231836,14.2762365925621,,,,,,,,,,,,17216.8834228516,8994.98718198368,8998.50475885555,,,,,0.704180419445038,0.345083236694336,,,,,,,,,,,,,No
C05,smpl,,,,Plepla,0.623112261295319,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,12.4622449874878,,,1.12904524803162,0.297114163637161,16997,9,16988,0,0,0,0,,,,,,,,,13084.9482421875,,,0.735487877306324,14.2935537682468,,,,,,,,,,,,15783.0260416667,9129.33534746954,9132.85851133656,,,,,0.855548441410065,0.437182575464249,,,,,,,,,,,,,No
C06,smpl,,,,Plepla,0.245302453637123,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,4.9060492515564,,,0.578443765640259,0.0740146264433861,19186,4,19182,0,0,0,0,,,,,,,,,13084.9482421875,,,1.03262695608245,13.5397979602863,,,,,,,,,,,,18442.1848144531,9506.21910825619,9508.08212622892,,,,,0.3918337225914,0.140858680009842,,,,,,,,,,,,,No
C07,smpl,,,,Plepla,0.250259637832642,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,5.00519275665283,,,0.590134859085083,0.0755102410912514,18806,4,18802,0,0,0,0,,,,,,,,,13084.9482421875,,,5.61529242922471,12.8881055650201,,,,,,,,,,,,18543.5532226563,9623.5063454748,9625.40362227522,,,,,0.399752616882324,0.143705099821091,,,,,,,,,,,,,No
C08,smpl,,,,Plepla,0.184539586305618,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,3.69079160690308,,,0.489154726266861,0.0437947772443295,19127,3,19124,0,0,0,0,,,,,,,,,13084.9482421875,,,1.0630910740467,12.6506692534999,,,,,,,,,,,,18076.9143880208,9497.0844025954,9498.43011755102,,,,,0.315949410200119,0.0958954617381096,,,,,,,,,,,,,No
C09,smpl,,,,Plepla,0.693766713142395,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,13.8753337860107,,,1.19296407699585,0.358184784650803,18659,11,18648,0,0,0,0,,,,,,,,,13084.9482421875,,,1.3643087473453,10.4754023823548,,,,,,,,,,,,16207.9948508523,9967.6003516421,9971.27923794315,,,,,0.925134181976318,0.504643142223358,,,,,,,,,,,,,No
C10,smpl,,,,Plepla,0.717032253742218,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,14.3406448364258,,,1.20683717727661,0.382064014673233,19695,12,19683,0,0,0,0,,,,,,,,,13084.9482421875,,,1.17138192398952,12.6828806862724,,,,,,,,,,,,18358.2790527344,9310.60487250757,9316.11754527541,,,,,0.944841146469116,0.529187321662903,,,,,,,,,,,,,No
C11,smpl,,,,Plepla,0.37314710021019,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,7.46294212341309,,,0.762838959693909,0.146135181188583,18920,6,18914,0,0,0,0,,,,,,,,,13084.9482421875,,,0.947241641710402,11.6980186423837,,,,,,,,,,,,15159.1715494792,9863.60459514117,9865.2839504121,,,,,0.548567116260529,0.23985780775547,,,,,,,,,,,,,No
C12,smpl,,,,Plepla,0.240328997373581,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,4.80658006668091,,,0.566714286804199,0.072514109313488,19583,4,19579,0,0,0,0,,,,,,,,,13084.9482421875,,,1.37886423433393,11.0550703874131,,,,,,,,,,,,14362.6125488281,9973.97185670473,9974.86827516812,,,,,0.383888930082321,0.138002917170525,,,,,,,,,,,,,No
D01,STD10E4,,,,Plepla,4.05612230300903,,OK,,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,81.122444152832,,,5.15525150299072,3.12610054016113,18014,62,17952,0,0,0,0,,,,,,,,,13084.9482421875,,,5.57395751881744,22.3814893341436,,,,,,,,,,,,18445.7104649698,7641.11522953353,7678.30213441846,,,,,4.59198713302612,3.56380105018616,,,,,,,,,,,,,No
D02,smpl,,,,Plepla,0.285499155521393,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,5.70998287200928,,,0.673246502876282,0.0861420631408691,16485,4,16481,0,0,0,0,,,,,,,,,13084.9482421875,,,2.28102310171125,14.1566566454725,,,,,,,,,,,,16828.3317871094,8597.95868025468,8599.95573772677,,,,,0.456046551465988,0.163939416408539,,,,,,,,,,,,,No
D03,smpl,,,,Plepla,0.795808792114258,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,15.9161758422852,,,1.33945655822754,0.424032747745514,17746,12,17734,0,0,0,0,,,,,,,,,13084.9482421875,,,1.0528080843747,16.4608301917051,,,,,,,,,,,,18401.5817871094,8964.33198171701,8970.71353235742,,,,,1.04865705966949,0.587321162223816,,,,,,,,,,,,,No
D04,smpl,,,,Plepla,0.625349819660187,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,12.5069961547852,,,1.1017142534256,0.311320155858994,18818,10,18808,0,0,0,0,,,,,,,,,13084.9482421875,,,0.811263360652661,13.7993193102975,,,,,,,,,,,,16832.8274414063,9205.67622659116,9209.72934127647,,,,,0.845239281654358,0.447403967380524,,,,,,,,,,,,,No
D05,smpl,,,,Plepla,0.578513085842133,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,11.5702619552612,,,1.0482177734375,0.2758509516716,18307,9,18298,0,0,0,0,,,,,,,,,13084.9482421875,,,2.25183535604467,14.3924134523459,,,,,,,,,,,,18590.5700954861,9257.12467241553,9261.71313632593,,,,,0.794306993484497,0.405893564224243,,,,,,,,,,,,,No
D06,smpl,,,,Plepla,0.555564999580383,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,11.1112995147705,,,1.00662982463837,0.264910042285919,19063,9,19054,0,0,0,0,,,,,,,,,13084.9482421875,,,1.07539495507747,15.3811947141856,,,,,,,,,,,,17170.0288628472,9283.45938583475,9287.18278326921,,,,,0.76279616355896,0.389793962240219,,,,,,,,,,,,,No
D07,smpl,,,,Plepla,0.320503056049347,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,6.41006088256836,,,0.696564435958862,0.112678930163383,18356,5,18351,0,0,0,0,,,,,,,,,13084.9482421875,,,0.957177095776855,12.4389805631081,,,,,,,,,,,,17216.46484375,9462.25892566737,9464.37109768689,,,,,0.488160938024521,0.196522131562233,,,,,,,,,,,,,No
D08,smpl,,,,Plepla,0.685425519943237,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,13.7085103988647,,,1.17861807346344,0.353878945112228,18886,11,18875,0,0,0,0,,,,,,,,,13084.9482421875,,,1.540371986013,9.96428387845774,,,,,,,,,,,,16747.275390625,9613.2504361548,9617.4055920639,,,,,0.914010226726532,0.498576313257217,,,,,,,,,,,,,No
D09,smpl,,,,Plepla,0.132485434412956,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,2.64970874786377,,,0.424403488636017,0.0200705826282501,17761,2,17759,0,0,0,0,,,,,,,,,13084.9482421875,,,2.01526119329916,11.5109237442423,,,,,,,,,,,,18310.90625,9795.98214929094,9796.94098315173,,,,,0.254716455936432,0.0574968419969082,,,,,,,,,,,,,No
D10,smpl,,,,Plepla,0.89196389913559,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,17.8392772674561,,,1.42627668380737,0.511488318443298,19792,15,19777,0,0,0,0,,,,,,,,,13084.9482421875,,,1.72068704745498,9.56527474093304,,,,,,,,,,,,18188.5832682292,9984.93325896243,9991.15065741327,,,,,1.14266812801361,0.680983126163483,,,,,,,,,,,,,No
D11,smpl,,,,Plepla,0.453997880220413,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,9.07995796203613,,,0.884290099143982,0.192862838506699,18143,7,18136,0,0,0,0,,,,,,,,,13084.9482421875,,,1.2171746828293,12.4941781114579,,,,,,,,,,,,17181.4680524554,9645.35896538868,9648.266575134,,,,,0.649400591850281,0.30240797996521,,,,,,,,,,,,,No
D12,smpl,,,,Plepla,0.73763769865036,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,14.7527542114258,,,1.2415257692337,0.393041849136353,19145,12,19133,0,0,0,0,,,,,,,,,13084.9482421875,,,0.930228772527106,11.4304954855998,,,,,,,,,,,,14750.0773925781,9874.90064899323,9877.95638787665,,,,,0.971995890140533,0.544393360614777,,,,,,,,,,,,,No
E01,STD10E4,,,,Plepla,0.810477674007416,,OK,,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,16.2095527648926,,,1.33852362632751,0.443885535001755,18877,13,18864,0,0,0,0,,,,,,,,,13084.9482421875,,,2.23871735804418,23.3572817213884,,,,,,,,,,,,17477.3556941106,7764.58391228725,7771.27279469249,,,,,1.05691111087799,0.605748176574707,,,,,,,,,,,,,No
E02,smpl,,,,Plepla,0.394899219274521,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,7.89798450469971,,,0.807315468788147,0.154653057456017,17878,6,17872,0,0,0,0,,,,,,,,,13084.9482421875,,,3.10404042106216,16.7541853938909,,,,,,,,,,,,17832.3206380208,8920.01301660768,8923.00405843163,,,,,0.580547690391541,0.253839164972305,,,,,,,,,,,,,No
E03,smpl,,,,Plepla,0.468593388795853,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,9.37186813354492,,,0.912724316120148,0.199062436819077,17578,7,17571,0,0,0,0,,,,,,,,,13084.9482421875,,,1.20791245613049,16.8425547048181,,,,,,,,,,,,15395.0287388393,8766.62534894699,8769.26494524517,,,,,0.670279860496521,0.312129378318787,,,,,,,,,,,,,No
E04,smpl,,,,Plepla,0.7249755859375,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,14.49951171875,,,1.24664115905762,0.374295264482498,17856,11,17845,0,0,0,0,,,,,,,,,13084.9482421875,,,1.18427089185898,14.9768056586017,,,,,,,,,,,,19437.269087358,8814.6692295253,8821.2131698499,,,,,0.966755449771881,0.52734249830246,,,,,,,,,,,,,No
E05,smpl,,,,Plepla,0.401206284761429,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,8.02412605285645,,,0.82021164894104,0.15712283551693,17597,6,17591,0,0,0,0,,,,,,,,,13084.9482421875,,,1.62761944182089,13.535023970814,,,,,,,,,,,,15402.75,9286.96859439175,9289.05387531655,,,,,0.589820504188538,0.257893085479736,,,,,,,,,,,,,No
E06,smpl,,,,Plepla,0.812673985958099,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,16.2534790039063,,,1.3421516418457,0.445088267326355,18826,13,18813,0,0,0,0,,,,,,,,,13084.9482421875,,,1.16706163129841,14.5160484770619,,,,,,,,,,,,15937.7115384615,9400.31408140523,9404.82837902245,,,,,1.05977559089661,0.607389569282532,,,,,,,,,,,,,No
E07,smpl,,,,Plepla,0.715701818466187,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,14.3140363693237,,,1.26092922687531,0.356293499469757,16443,10,16433,0,0,0,0,,,,,,,,,13084.9482421875,,,2.05417350998102,11.0531477284492,,,,,,,,,,,,16821.5905273437,9265.28145852905,9269.87691499612,,,,,0.967374503612518,0.512040317058563,,,,,,,,,,,,,No
E08,smpl,,,,Plepla,0.240808635950089,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,4.81617259979248,,,0.567845463752747,0.0726588144898415,19544,4,19540,0,0,0,0,,,,,,,,,13084.9482421875,,,1.03500576876733,12.648534470246,,,,,,,,,,,,21182.8481445313,9682.96714846749,9685.32078763983,,,,,0.384655088186264,0.13827833533287,,,,,,,,,,,,,No
E09,smpl,,,,Plepla,0.512651264667511,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,10.2530250549316,,,0.960057973861694,0.232075199484825,18363,8,18355,0,0,0,0,,,,,,,,,13084.9482421875,,,0.81303618960465,12.6753825976937,,,,,,,,,,,,17095.1796875,9572.31599844005,9575.59339916502,,,,,0.717069208621979,0.351398378610611,,,,,,,,,,,,,No
E10,smpl,,,,Plepla,0.576051831245422,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,11.5210361480713,,,1.0148469209671,0.286780953407288,20428,10,20418,0,0,0,0,,,,,,,,,13084.9482421875,,,1.35680853231551,11.5292261761702,,,,,,,,,,,,17107.7409179687,9880.9056264119,9884.44333705002,,,,,0.778601050376892,0.412136375904083,,,,,,,,,,,,,No
E11,smpl,,,,Plepla,0.307742983102798,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,6.15485954284668,,,0.668828070163727,0.108193248510361,19117,5,19112,0,0,0,0,,,,,,,,,13084.9482421875,,,1.14003592430649,12.4597075045705,,,,,,,,,,,,16104.1236328125,9801.61287968006,9803.26128443843,,,,,0.468724578619003,0.188698425889015,,,,,,,,,,,,,No
