Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),Molecular Weight(pg/µL),Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected
E06,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.183497190475464,0,19210,0,19210,0,0,0,0,,,,,,,,,1711.98132324219,,,,33.3737759231801,,,,,,,,,,,,,622.807337623608,622.807337623608,,,,,0.0838441178202629,0,,,,,,,,,,,,,No
E07,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.187250271439552,0,18825,0,18825,0,0,0,0,,,,,,,,,1711.98132324219,,,,33.0586875376854,,,,,,,,,,,,,635.47737012886,635.47737012886,,,,,0.0855589285492897,0,,,,,,,,,,,,,No
E08,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.169298276305199,0,20821,0,20821,0,0,0,0,,,,,,,,,1711.98132324219,,,,33.0336468604619,,,,,,,,,,,,,657.234878316518,657.234878316518,,,,,0.0773565694689751,0,,,,,,,,,,,,,No
E09,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.176283746957779,0,19996,0,19996,0,0,0,0,,,,,,,,,1711.98132324219,,,,30.9199020666136,,,,,,,,,,,,,703.942090328466,703.942090328466,,,,,0.0805482715368271,0,,,,,,,,,,,,,No
E10,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.163525283336639,0,21556,0,21556,0,0,0,0,,,,,,,,,1711.98132324219,,,,33.2463910435613,,,,,,,,,,,,,652.867177023563,652.867177023563,,,,,0.0747188404202461,0,,,,,,,,,,,,,No
E11,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.172344595193863,0,20453,0,20453,0,0,0,0,,,,,,,,,1711.98132324219,,,,31.5924485456271,,,,,,,,,,,,,687.283432565621,687.283432565621,,,,,0.0787484496831894,0,,,,,,,,,,,,,No
E12,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.178705886006355,0,19725,0,19725,0,0,0,0,,,,,,,,,1711.98132324219,,,,32.5427163741224,,,,,,,,,,,,,654.563262594438,654.563262594438,,,,,0.0816549584269524,0,,,,,,,,,,,,,No
F01,STD10E-1,,,,Myaare,0,,OK,,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.199841558933258,0,17639,0,17639,0,0,0,0,,,,,,,,,1711.98132324219,,,,28.3215882488972,,,,,,,,,,,,,629.504702111897,629.504702111897,,,,,0.0913119092583656,0,,,,,,,,,,,,,No
F02,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.212222993373871,0,16610,0,16610,0,0,0,0,,,,,,,,,1711.98132324219,,,,32.7919816244427,,,,,,,,,,,,,666.324745592534,666.324745592534,,,,,0.0969689637422562,0,,,,,,,,,,,,,No
F03,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.206830695271492,0,17043,0,17043,0,0,0,0,,,,,,,,,1711.98132324219,,,,32.3599827202267,,,,,,,,,,,,,671.431950825268,671.431950825268,,,,,0.094505250453949,0,,,,,,,,,,,,,No
