Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),Molecular Weight(pg/µL),Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected
A11,SAFIPO_smpl,,,,Gadmor_cytb,1777.46667480469,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,35549.33203125,,,1808.79650878906,1746.94958496094,19640,15305,4335,0,0,0,0,,,,,,,,,7566.31396484375,,,10.8854905502302,10.5151083974215,,,,,,,,,,,,9503.46469456979,5589.12608570772,8639.48007800069,,,,,1793.34704589844,1761.7978515625,,,,,,,,,,,,,No
A12,SAFIPO_smpl,,,,Gadmor_cytb,570.611938476563,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,11412.23828125,,,584.100952148438,557.27587890625,18451,7091,11360,0,0,0,0,,,,,,,,,7566.31396484375,,,11.0241788046682,12.3409288077485,,,,,,,,,,,,9837.58794805365,5643.43714642592,7255.31310622985,,,,,577.474731445313,563.788940429688,,,,,,,,,,,,,No
B01,std10e3,,,,Gadmor_cytb,372.023834228516,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,7440.4765625,,,383.526184082031,360.632781982422,15094,4092,11002,0,0,0,0,,,,,,,,,7566.31396484375,,,4.99898071500087,4.58428609504454,,,,,,,,,,,,10266.9866081827,6007.11739666829,7161.97262480642,,,,,377.878326416016,366.198272705078,,,,,,,,,,,,,No
B02,SAFIPO_smpl,,,,Gadmor_cytb,3050.71069335938,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,61014.21484375,,,3113.3994140625,2991.19384765625,17650,16330,1320,0,0,0,0,,,,,,,,,7566.31396484375,,,12.3635096790872,9.04197117299232,,,,,,,,,,,,10145.002692155,6199.6058334813,9849.93618487739,,,,,3082.27734375,3019.96899414063,,,,,,,,,,,,,No
B03,SAFIPO_smpl,,,,Gadmor_cytb,2559.87329101563,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,51197.46484375,,,2608.1015625,2513.54443359375,18598,16487,2111,0,0,0,0,,,,,,,,,7566.31396484375,,,9.23144581910673,10.4764651937809,,,,,,,,,,,,9574.46922246623,5787.31728959727,9144.60161679431,,,,,2584.232421875,2536.00830078125,,,,,,,,,,,,,No
B04,SAFIPO_smpl,,,,Gadmor_cytb,5.66570377349854,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,113.314071655273,,,6.99612855911255,4.51643848419189,16860,81,16779,0,0,0,0,,,,,,,,,7566.31396484375,,,7.54735755179553,17.5522485737885,,,,,,,,,,,,9706.4891915027,5524.48182589193,5544.57332035305,,,,,6.31746864318848,5.06062078475952,,,,,,,,,,,,,No
B05,SAFIPO_smpl,,,,Gadmor_cytb,1838.77160644531,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,36775.43359375,,,1873.87463378906,1804.685546875,16772,13258,3514,0,0,0,0,,,,,,,,,7566.31396484375,,,7.90506197224158,6.17291069780204,,,,,,,,,,,,10423.0650516728,6093.28226908215,9515.90688937711,,,,,1856.55041503906,1821.25732421875,,,,,,,,,,,,,No
B06,SAFIPO_smpl,,,,Gadmor_cytb,2805.84814453125,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,56116.9609375,,,2860.51293945313,2753.61083984375,18373,16681,1692,0,0,0,0,,,,,,,,,7566.31396484375,,,11.0240378953516,10.8482150350716,,,,,,,,,,,,9785.46965344179,5751.3559529911,9413.96144132822,,,,,2833.42114257813,2778.90673828125,,,,,,,,,,,,,No
B07,SAFIPO_smpl,,,,Gadmor_cytb,19.5353908538818,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,390.707824707031,,,21.7592926025391,17.3156871795654,18035,297,17738,0,0,0,0,,,,,,,,,7566.31396484375,,,9.43292220148645,14.8305178341553,,,,,,,,,,,,9783.85994877157,5473.93087701457,5544.90669815745,,,,,20.6695098876953,18.4023666381836,,,,,,,,,,,,,No
B08,SAFIPO_smpl,,,,Gadmor_cytb,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.189495205879211,0,18602,0,18602,0,0,0,0,,,,,,,,,7566.31396484375,,,,13.693844393549,,,,,,,,,,,,,5466.05802462227,5466.05802462227,,,,,0.0865846425294876,0,,,,,,,,,,,,,No
B09,SAFIPO_smpl,,,,Gadmor_cytb,1516.74291992188,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,30334.859375,,,1544.68078613281,1489.45349121094,18346,13292,5054,0,0,0,0,,,,,,,,,7566.31396484375,,,9.20832029476618,8.78682925159046,,,,,,,,,,,,10253.546422168,5840.62926052925,9037.86543803401,,,,,1530.9140625,1502.74060058594,,,,,,,,,,,,,No
B10,SAFIPO_smpl,,,,Gadmor_cytb,721.573181152344,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,14431.4638671875,,,738.539733886719,704.847900390625,15864,7273,8591,0,0,0,0,,,,,,,,,7566.31396484375,,,12.3821370261843,11.4971486342809,,,,,,,,,,,,10284.0984241533,5856.4157018314,7886.32848797912,,,,,730.199035644531,713.010192871094,,,,,,,,,,,,,No
B11,SAFIPO_smpl,,,,Gadmor_cytb,2209.53247070313,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,44190.6484375,,,2248.97290039063,2171.37133789063,19584,16590,2994,0,0,0,0,,,,,,,,,7566.31396484375,,,10.5758130955126,10.6900857646422,,,,,,,,,,,,9483.49028314426,5613.68102562547,8891.87422324785,,,,,2229.48999023438,2189.90795898438,,,,,,,,,,,,,No
B12,SAFIPO_smpl,,,,Gadmor_cytb,2612.46752929688,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,52249.3515625,,,2660.20288085938,2566.59423828125,19955,17789,2166,0,0,0,0,,,,,,,,,7566.31396484375,,,10.8345229310064,10.5173214283135,,,,,,,,,,,,9608.25235562971,5642.69039542215,9177.81350793191,,,,,2636.58056640625,2588.83959960938,,,,,,,,,,,,,No
C01,std10e2,,,,Gadmor_cytb,34.7279319763184,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,694.558654785156,,,37.7729797363281,31.6907482147217,17224,501,16723,0,0,0,0,,,,,,,,,7566.31396484375,,,6.19867182306388,5.53842986736117,,,,,,,,,,,,10291.2356517434,5983.4987580114,6108.79927959522,,,,,36.2805442810059,33.1773681640625,,,,,,,,,,,,,No
C02,SAFIPO_smpl,,,,Gadmor_cytb,2906.05297851563,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,58121.05859375,,,2966.56787109375,2848.4990234375,16542,15143,1399,0,0,0,0,,,,,,,,,7566.31396484375,,,9.79514661797207,9.50573789935575,,,,,,,,,,,,9808.8312114934,5980.905975669,9485.09360993867,,,,,2936.53881835938,2876.3369140625,,,,,,,,,,,,,No
C03,SAFIPO_smpl,,,,Gadmor_cytb,2720.650390625,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,54413.0078125,,,2774.8564453125,2668.83227539063,17241,15534,1707,0,0,0,0,,,,,,,,,7566.31396484375,,,8.80460839975506,9.93054702741517,,,,,,,,,,,,9373.36616535955,5705.07047182786,9010.17489171774,,,,,2747.99438476563,2693.92749023438,,,,,,,,,,,,,No
C04,SAFIPO_smpl,,,,Gadmor_cytb,4.67067861557007,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,93.41357421875,,,5.9048924446106,3.62240219116211,16405,65,16340,0,0,0,0,,,,,,,,,7566.31396484375,,,8.76246302643591,17.2802970326724,,,,,,,,,,,,9494.37734375,5376.60045962386,5392.91594255396,,,,,5.27289199829102,4.11634206771851,,,,,,,,,,,,,No
C05,SAFIPO_smpl,,,,Gadmor_cytb,2237.4619140625,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,44749.23828125,,,2280.48022460938,2195.9609375,16980,14445,2535,0,0,0,0,,,,,,,,,7566.31396484375,,,5.41813725006732,4.79687809930896,,,,,,,,,,,,10301.9733014438,6079.0273607002,9671.51582442464,,,,,2259.21337890625,2216.10522460938,,,,,,,,,,,,,No
C06,SAFIPO_smpl,,,,Gadmor_cytb,7516.65625,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,150333.125,,,7957.83056640625,7124.4443359375,18456,18425,31,0,0,0,0,,,,,,,,,7566.31396484375,,,12.76345385362,13.1234079466726,,,,,,,,,,,,9996.06348154469,5859.55467174899,9989.11550944328,,,,,7733.85693359375,7312.037109375,,,,,,,,,,,,,No
C07,SAFIPO_smpl,,,,Gadmor_cytb,10.6734638214111,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,213.469268798828,,,12.4556465148926,8.89397621154785,15280,138,15142,0,0,0,0,,,,,,,,,7566.31396484375,,,9.39321583991202,15.1951621558531,,,,,,,,,,,,10055.468304178,5675.21769085341,5714.77754586904,,,,,11.5824031829834,9.76522541046143,,,,,,,,,,,,,No
C08,SAFIPO_smpl,,,,Gadmor_cytb,1389.19995117188,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,27784,,,1414.1015625,1364.81469726563,19767,13698,6069,0,0,0,0,,,,,,,,,7566.31396484375,,,11.7234573691567,13.9300551414625,,,,,,,,,,,,9910.1624263764,5643.60000859259,8600.21315164933,,,,,1401.83898925781,1376.6953125,,,,,,,,,,,,,No
C09,SAFIPO_smpl,,,,Gadmor_cytb,1214.63195800781,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,24292.638671875,,,1237.57446289063,1192.12854003906,18622,11990,6632,0,0,0,0,,,,,,,,,7566.31396484375,,,12.7669733398,12.2587554535552,,,,,,,,,,,,10279.5662751186,5823.89243948905,8692.73194594368,,,,,1226.28137207031,1203.09692382813,,,,,,,,,,,,,No
C10,SAFIPO_smpl,,,,Gadmor_cytb,11.9779167175293,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,239.558334350586,,,13.6517610549927,10.306450843811,19448,197,19251,0,0,0,0,,,,,,,,,7566.31396484375,,,9.60569332107733,13.0168631854142,,,,,,,,,,,,10258.6538854299,5789.78332375591,5835.05108911223,,,,,12.8316221237183,11.124831199646,,,,,,,,,,,,,No
C11,SAFIPO_smpl,,,,Gadmor_cytb,2246.62719726563,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,44932.54296875,,,2287.09033203125,2207.50952148438,19327,16464,2863,0,0,0,0,,,,,,,,,7566.31396484375,,,11.4744177379482,10.2880463439956,,,,,,,,,,,,9601.47663100885,5690.39566659344,9022.10969350581,,,,,2267.09765625,2226.50659179688,,,,,,,,,,,,,No
C12,SAFIPO_smpl,,,,Gadmor_cytb,1567.9697265625,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,31359.39453125,,,1595.59057617188,1540.98254394531,19917,14664,5253,0,0,0,0,,,,,,,,,7566.31396484375,,,10.3779197391433,11.4849824102234,,,,,,,,,,,,9569.99993070695,5606.10613317688,8524.54458510141,,,,,1581.98083496094,1554.12353515625,,,,,,,,,,,,,No
D01,std10e1,,,,Gadmor_cytb,3.82592415809631,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,76.5184860229492,,,4.93219375610352,2.89939594268799,16940,55,16885,0,0,0,0,,,,,,,,,7566.31396484375,,,8.47299114676559,6.21184197323967,,,,,,,,,,,,10472.3169034091,6052.44162582474,6066.79187023248,,,,,4.36401176452637,3.33418774604797,,,,,,,,,,,,,No
D02,SAFIPO_smpl,,,,Gadmor_cytb,2958.47778320313,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,59169.5546875,,,3019.72705078125,2900.26000976563,16962,15590,1372,0,0,0,0,,,,,,,,,7566.31396484375,,,9.38647557245681,9.06064501270698,,,,,,,,,,,,9670.83733722914,5895.26761229045,9365.44400727891,,,,,2989.32885742188,2928.41479492188,,,,,,,,,,,,,No
D03,SAFIPO_smpl,,,,Gadmor_cytb,2028.80151367188,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,40576.03125,,,2071.21264648438,1987.86633300781,14125,11607,2518,0,0,0,0,,,,,,,,,7566.31396484375,,,7.8131923838934,5.02025520521697,,,,,,,,,,,,9715.19695739404,5887.86780076031,9032.91626242741,,,,,2050.24877929688,2007.73828125,,,,,,,,,,,,,No
D04,SAFIPO_smpl,,,,Gadmor_cytb,6.57153224945068,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,131.430648803711,,,7.97350645065308,5.34529113769531,17414,97,17317,0,0,0,0,,,,,,,,,7566.31396484375,,,8.20412835188194,16.9243401014754,,,,,,,,,,,,9202.59499838918,5189.19333568982,5211.54890943978,,,,,7.26034641265869,5.92800235748291,,,,,,,,,,,,,No
D05,SAFIPO_smpl,,,,Gadmor_cytb,2213.93041992188,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,44278.609375,,,2257.03588867188,2172.3486328125,16519,14003,2516,0,0,0,0,,,,,,,,,7566.31396484375,,,11.2025795635868,11.8422896042407,,,,,,,,,,,,9915.38256175156,5787.96635944021,9286.73802122154,,,,,2235.7255859375,2192.53173828125,,,,,,,,,,,,,No
D06,SAFIPO_smpl,,,,Gadmor_cytb,10236.8125,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,204736.25,,,11928.91796875,9090.1240234375,18032,18029,3,0,0,0,0,,,,,,,,,7566.31396484375,,,13.6784173540996,47.135950206469,,,,,,,,,,,,10013.0448376466,5965.64892578125,10012.3714687615,,,,,11006.892578125,9604.2685546875,,,,,,,,,,,,,No
D07,SAFIPO_smpl,,,,Gadmor_cytb,7.46851348876953,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,149.370269775391,,,8.79455089569092,6.14396905899048,19279,122,19157,0,0,0,0,,,,,,,,,7566.31396484375,,,8.7842214280844,16.3752522968163,,,,,,,,,,,,9616.11752369365,5405.53821455196,5432.18330380531,,,,,8.14487648010254,6.79253911972046,,,,,,,,,,,,,No
D08,SAFIPO_smpl,,,,Gadmor_cytb,1027.85400390625,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,20557.080078125,,,1047.46691894531,1008.56262207031,19616,11428,8188,0,0,0,0,,,,,,,,,7566.31396484375,,,11.787209122299,12.2705050121704,,,,,,,,,,,,10090.6370069419,5711.74579248023,8262.82495229201,,,,,1037.81970214844,1017.97192382813,,,,,,,,,,,,,No
D09,SAFIPO_smpl,,,,Gadmor_cytb,1349.20031738281,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,26984.005859375,,,1374.05139160156,1324.86328125,18889,12889,6000,0,0,0,0,,,,,,,,,7566.31396484375,,,12.7922910171871,13.0999991588267,,,,,,,,,,,,10077.3707542754,5751.31017423503,8703.21841798219,,,,,1361.81384277344,1336.72058105469,,,,,,,,,,,,,No
D10,SAFIPO_smpl,,,,Gadmor_cytb,10.4897766113281,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,209.795532226563,,,12.0770874023438,8.90460395812988,18926,168,18758,0,0,0,0,,,,,,,,,7566.31396484375,,,8.3297356815958,11.7111053102506,,,,,,,,,,,,10502.2466343471,5921.04248541456,5961.70835760206,,,,,11.2993612289429,9.68074893951416,,,,,,,,,,,,,No
D11,SAFIPO_smpl,,,,Gadmor_cytb,3269.99755859375,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,65399.953125,,,3335.8193359375,3207.66381835938,19607,18390,1217,0,0,0,0,,,,,,,,,7566.31396484375,,,12.2856059070417,9.925578470777,,,,,,,,,,,,9756.48829433987,5798.90096877889,9510.84215902045,,,,,3303.11962890625,3237.78198242188,,,,,,,,,,,,,No
D12,SAFIPO_smpl,,,,Gadmor_cytb,1072.71691894531,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,21454.337890625,,,1093.34899902344,1052.4404296875,18925,11321,7604,0,0,0,0,,,,,,,,,7566.31396484375,,,8.66322233178271,10.0086347890694,,,,,,,,,,,,9721.98837216925,5667.87972863532,8093.06144348064,,,,,1083.1982421875,1062.328125,,,,,,,,,,,,,No
E01,std10e0,,,,Gadmor_cytb,0.144903376698494,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,2.89806747436523,,,0.464188516139984,0.0219517163932323,16239,2,16237,0,0,0,0,,,,,,,,,7566.31396484375,,,24.0332752392559,4.90598008805123,,,,,,,,,,,,10252.9125976563,5952.89646263285,5953.42605388046,,,,,0.278592586517334,0.0628858730196953,,,,,,,,,,,,,No
E02,SAFIPO_smpl,,,,Gadmor_cytb,3644.75805664063,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,72895.1640625,,,3731.1962890625,3564.23828125,16195,15464,731,0,0,0,0,,,,,,,,,7566.31396484375,,,8.97051528556644,11.9402087730877,,,,,,,,,,,,9458.19050281602,5855.80415914095,9295.58819239759,,,,,3688.06567382813,3602.98852539063,,,,,,,,,,,,,No
E03,SAFIPO_smpl,,,,Gadmor_cytb,2708.4462890625,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,54168.92578125,,,2762.314453125,2656.93701171875,17253,15527,1726,0,0,0,0,,,,,,,,,7566.31396484375,,,9.04304685249146,12.625021072097,,,,,,,,,,,,9481.5308937028,5690.31816728753,9102.25580149897,,,,,2735.6220703125,2681.88452148438,,,,,,,,,,,,,No
E04,SAFIPO_smpl,,,,Gadmor_cytb,No Call,,CHECK,Droplet Count < 1000,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
E05,SAFIPO_smpl,,,,Gadmor_cytb,2406.69848632813,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,48133.96875,,,2454.24584960938,2360.99829101563,16490,14358,2132,0,0,0,0,,,,,,,,,7566.31396484375,,,13.9385179275103,11.3157214597078,,,,,,,,,,,,10415.7032138279,6064.14130337198,9853.08768968646,,,,,2430.71728515625,2383.16040039063,,,,,,,,,,,,,No
E06,SAFIPO_smpl,,,,Gadmor_cytb,9898.5595703125,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,197971.1875,,,11308.1552734375,8889.4912109375,18035,18031,4,0,0,0,0,,,,,,,,,7566.31396484375,,,11.2632824517878,8.47131301954563,,,,,,,,,,,,9937.09097201521,5839.53869628906,9936.18217195406,,,,,10551.1357421875,9347.6376953125,,,,,,,,,,,,,No
E07,SAFIPO_smpl,,,,Gadmor_cytb,5.75532627105713,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,115.106521606445,,,7.09797620773315,4.59448528289795,16803,82,16721,0,0,0,0,,,,,,,,,7566.31396484375,,,6.87798890379509,13.9117163807641,,,,,,,,,,,,9756.49356302401,5503.52270935617,5524.27755134872,,,,,6.41322469711304,5.14427804946899,,,,,,,,,,,,,No
E08,SAFIPO_smpl,,,,Gadmor_cytb,990.453674316406,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,19809.07421875,,,1009.66101074219,971.554870605469,19348,11011,8337,0,0,0,0,,,,,,,,,7566.31396484375,,,11.3338866632601,12.2128003630649,,,,,,,,,,,,10024.1881220697,5707.03507735893,8163.93874571278,,,,,1000.21417236328,980.7734375,,,,,,,,,,,,,No
E09,SAFIPO_smpl,,,,Gadmor_cytb,2132.2333984375,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,42644.66796875,,,2170.68383789063,2095.00024414063,19043,15934,3109,0,0,0,0,,,,,,,,,7566.31396484375,,,12.9515846291052,12.7389637543854,,,,,,,,,,,,10055.6299173176,5748.41265906441,9352.42462109806,,,,,2151.69384765625,2113.08959960938,,,,,,,,,,,,,No
