Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),Molecular Weight(pg/µL),Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected
C01,STD10E2,,,,Myaare,22.3189582824707,,OK,,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,446.379150390625,,,24.6236248016357,20.0187969207764,19210,361,18849,0,0,0,0,,,,,,,,,1670.13671875,,,13.0203773713637,22.4369866506583,,,,,,,,,,,,5255.9054925554,656.845811980581,743.272701344845,,,,,23.4942436218262,21.1448440551758,,,,,,,,,,,,,No
C02,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.189149454236031,0,18636,0,18636,0,0,0,0,,,,,,,,,1670.13671875,,,,31.5977766722407,,,,,,,,,,,,,658.536850705938,658.536850705938,,,,,0.086426667869091,0,,,,,,,,,,,,,No
C03,smpl,,,,Myaare,0.063725620508194,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1.27451241016388,,,0.304384708404541,0.00267640664242208,18462,1,18461,0,0,0,0,,,,,,,,,1670.13671875,,,,33.511975027429,,,,,,,,,,,,4343.0068359375,614.697770015551,614.899715041329,,,,,0.158619463443756,0.0172693021595478,,,,,,,,,,,,,No
C04,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.183707594871521,0,19188,0,19188,0,0,0,0,,,,,,,,,1670.13671875,,,,32.504623413774,,,,,,,,,,,,,635.34526457716,635.34526457716,,,,,0.0839402601122856,0,,,,,,,,,,,,,No
C05,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.177517831325531,0,19857,0,19857,0,0,0,0,,,,,,,,,1670.13671875,,,,32.2652240423143,,,,,,,,,,,,,644.191000357143,644.191000357143,,,,,0.0811121389269829,0,,,,,,,,,,,,,No
C06,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.186764106154442,0,18874,0,18874,0,0,0,0,,,,,,,,,1670.13671875,,,,31.2471264574279,,,,,,,,,,,,,668.205538181452,668.205538181452,,,,,0.0853367894887924,0,,,,,,,,,,,,,No
C07,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.193118676543236,0,18253,0,18253,0,0,0,0,,,,,,,,,1670.13671875,,,,32.7365415375496,,,,,,,,,,,,,643.673122993895,643.673122993895,,,,,0.0882402136921883,0,,,,,,,,,,,,,No
C08,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.178805619478226,0,19714,0,19714,0,0,0,0,,,,,,,,,1670.13671875,,,,32.7881682250861,,,,,,,,,,,,,634.447148814844,634.447148814844,,,,,0.0817005187273026,0,,,,,,,,,,,,,No
C09,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.169558897614479,0,20789,0,20789,0,0,0,0,,,,,,,,,1670.13671875,,,,29.4777693179683,,,,,,,,,,,,,646.819984127395,646.819984127395,,,,,0.0774756446480751,0,,,,,,,,,,,,,No
C10,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.181943759322166,0,19374,0,19374,0,0,0,0,,,,,,,,,1670.13671875,,,,32.7292172508758,,,,,,,,,,,,,636.097054319361,636.097054319361,,,,,0.0831343606114388,0,,,,,,,,,,,,,No
C11,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.193108096718788,0,18254,0,18254,0,0,0,0,,,,,,,,,1670.13671875,,,,32.3694889030809,,,,,,,,,,,,,631.328655227455,631.328655227455,,,,,0.0882353782653809,0,,,,,,,,,,,,,No
C12,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.175476342439651,0,20088,0,20088,0,0,0,0,,,,,,,,,1670.13671875,,,,16.4985911503323,,,,,,,,,,,,,1078.25744215989,1078.25744215989,,,,,0.080179363489151,0,,,,,,,,,,,,,No
D01,STD10E1,,,,Myaare,6.96958875656128,,OK,,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,139.39176940918,,,8.4906177520752,5.6430869102478,15745,93,15652,0,0,0,0,,,,,,,,,1670.13671875,,,7.50855497810944,30.6726861915938,,,,,,,,,,,,3617.26801652806,476.349444527045,494.90171046519,,,,,7.71643161773682,6.27287149429321,,,,,,,,,,,,,No
D02,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.182376816868782,0,19328,0,19328,0,0,0,0,,,,,,,,,1670.13671875,,,,31.8178801124729,,,,,,,,,,,,,661.766821990739,661.766821990739,,,,,0.0833322256803513,0,,,,,,,,,,,,,No
D03,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.173892080783844,0,20271,0,20271,0,0,0,0,,,,,,,,,1670.13671875,,,,32.7548697424456,,,,,,,,,,,,,648.498458994034,648.498458994034,,,,,0.0794555023312569,0,,,,,,,,,,,,,No
D04,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.186191886663437,0,18932,0,18932,0,0,0,0,,,,,,,,,1670.13671875,,,,33.8571390240864,,,,,,,,,,,,,613.766989837911,613.766989837911,,,,,0.0850753411650658,0,,,,,,,,,,,,,No
D05,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.183621451258659,0,19197,0,19197,0,0,0,0,,,,,,,,,1670.13671875,,,,27.6237304391778,,,,,,,,,,,,,761.204118267126,761.204118267126,,,,,0.0839008986949921,0,,,,,,,,,,,,,No
D06,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.180703163146973,0,19507,0,19507,0,0,0,0,,,,,,,,,1670.13671875,,,,32.3968725210053,,,,,,,,,,,,,651.738406117536,651.738406117536,,,,,0.0825675204396248,0,,,,,,,,,,,,,No
D07,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.192296877503395,0,18331,0,18331,0,0,0,0,,,,,,,,,1670.13671875,,,,32.4103364226871,,,,,,,,,,,,,653.008592948229,653.008592948229,,,,,0.0878647267818451,0,,,,,,,,,,,,,No
D08,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.175327956676483,0,20105,0,20105,0,0,0,0,,,,,,,,,1670.13671875,,,,28.9527544784746,,,,,,,,,,,,,683.181448630651,683.181448630651,,,,,0.080111563205719,0,,,,,,,,,,,,,No
D09,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.170427948236465,0,20683,0,20683,0,0,0,0,,,,,,,,,1670.13671875,,,,30.467261242282,,,,,,,,,,,,,683.351025223599,683.351025223599,,,,,0.0778727158904076,0,,,,,,,,,,,,,No
D10,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.208890005946159,0,16875,0,16875,0,0,0,0,,,,,,,,,1670.13671875,,,,33.0727749977622,,,,,,,,,,,,,639.296817849392,639.296817849392,,,,,0.0954461321234703,0,,,,,,,,,,,,,No
D11,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.180066183209419,0,19576,0,19576,0,0,0,0,,,,,,,,,1670.13671875,,,,30.6211439875717,,,,,,,,,,,,,629.248455847338,629.248455847338,,,,,0.0822764858603477,0,,,,,,,,,,,,,No
D12,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.168119326233864,0,20967,0,20967,0,0,0,0,,,,,,,,,1670.13671875,,,,16.3170845187382,,,,,,,,,,,,,1079.11130676109,1079.11130676109,,,,,0.0768178924918175,0,,,,,,,,,,,,,No
E01,STD10E0,,,,Myaare,0.359740257263184,,OK,,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,7.19480514526367,,,0.735426545143127,0.140885159373283,19625,6,19619,0,0,0,0,,,,,,,,,1670.13671875,,,11.0935510816994,19.7304552166992,,,,,,,,,,,,5187.2001953125,639.850651284534,641.240923756593,,,,,0.528856158256531,0.231240406632423,,,,,,,,,,,,,No
E02,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.173575237393379,0,20308,0,20308,0,0,0,0,,,,,,,,,1670.13671875,,,,32.4105100337697,,,,,,,,,,,,,654.293236333318,654.293236333318,,,,,0.0793107375502586,0,,,,,,,,,,,,,No
E03,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.173089385032654,0,20365,0,20365,0,0,0,0,,,,,,,,,1670.13671875,,,,33.827581648995,,,,,,,,,,,,,612.419204964417,612.419204964417,,,,,0.0790887400507927,0,,,,,,,,,,,,,No
E04,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.178317129611969,0,19768,0,19768,0,0,0,0,,,,,,,,,1670.13671875,,,,31.7718123861274,,,,,,,,,,,,,670.634262918606,670.634262918606,,,,,0.0814773365855217,0,,,,,,,,,,,,,No
E05,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.18388968706131,0,19169,0,19169,0,0,0,0,,,,,,,,,1670.13671875,,,,32.9329544577238,,,,,,,,,,,,,642.258024914698,642.258024914698,,,,,0.0840234607458115,0,,,,,,,,,,,,,No
E06,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.184728160500526,0,19082,0,19082,0,0,0,0,,,,,,,,,1670.13671875,,,,32.0680615845547,,,,,,,,,,,,,658.457237740231,658.457237740231,,,,,0.0844065621495247,0,,,,,,,,,,,,,No
E07,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.201925218105316,0,17457,0,17457,0,0,0,0,,,,,,,,,1670.13671875,,,,31.6543093365303,,,,,,,,,,,,,643.478656106903,643.478656106903,,,,,0.0922639295458794,0,,,,,,,,,,,,,No
E08,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.172894090414047,0,20388,0,20388,0,0,0,0,,,,,,,,,1670.13671875,,,,32.612739275621,,,,,,,,,,,,,636.02493764972,636.02493764972,,,,,0.0789995193481445,0,,,,,,,,,,,,,No
E09,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.170907244086266,0,20625,0,20625,0,0,0,0,,,,,,,,,1670.13671875,,,,32.9186803346085,,,,,,,,,,,,,635.225330982185,635.225330982185,,,,,0.0780917108058929,0,,,,,,,,,,,,,No
E10,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.180693909525871,0,19508,0,19508,0,0,0,0,,,,,,,,,1670.13671875,,,,31.9395868032095,,,,,,,,,,,,,643.588379453777,643.588379453777,,,,,0.0825632959604263,0,,,,,,,,,,,,,No
E11,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.190901264548302,0,18465,0,18465,0,0,0,0,,,,,,,,,1670.13671875,,,,33.2001717022853,,,,,,,,,,,,,624.177664530816,624.177664530816,,,,,0.087227076292038,0,,,,,,,,,,,,,No
E12,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.168706744909286,0,20894,0,20894,0,0,0,0,,,,,,,,,1670.13671875,,,,17.30575360357,,,,,,,,,,,,,1045.62024395507,1045.62024395507,,,,,0.0770862847566605,0,,,,,,,,,,,,,No
F01,STD10E-1,,,,Myaare,0,,OK,,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.183077812194824,0,19254,0,19254,0,0,0,0,,,,,,,,,1670.13671875,,,,29.6443211908568,,,,,,,,,,,,,643.152623090291,643.152623090291,,,,,0.0836525112390518,0,,,,,,,,,,,,,No
F02,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.181158244609833,0,19458,0,19458,0,0,0,0,,,,,,,,,1670.13671875,,,,31.785941105652,,,,,,,,,,,,,673.243035784531,673.243035784531,,,,,0.0827754512429237,0,,,,,,,,,,,,,No
F03,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.177071943879128,0,19907,0,19907,0,0,0,0,,,,,,,,,1670.13671875,,,,33.1795085592315,,,,,,,,,,,,,632.547152744147,632.547152744147,,,,,0.08090840280056,0,,,,,,,,,,,,,No
F04,smpl,,,,Myaare,0.0587105117738247,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1.17421019077301,,,0.280427843332291,0.00246578245423734,20039,1,20038,0,0,0,0,,,,,,,,,1670.13671875,,,,32.3580120746272,,,,,,,,,,,,1827.712890625,645.855226899945,645.914204776272,,,,,0.146135896444321,0.0159102585166693,,,,,,,,,,,,,No
F05,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.280953764915466,0,12547,0,12547,0,0,0,0,,,,,,,,,1670.13671875,,,,12.220837155134,,,,,,,,,,,,,604.532834034266,604.532834034266,,,,,0.128371402621269,0,,,,,,,,,,,,,No
F06,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.193034067749977,0,18261,0,18261,0,0,0,0,,,,,,,,,1670.13671875,,,,32.2845032442877,,,,,,,,,,,,,643.294211439284,643.294211439284,,,,,0.0882015526294708,0,,,,,,,,,,,,,No
F07,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.271810710430145,0,12969,0,12969,0,0,0,0,,,,,,,,,1670.13671875,,,,34.6526299719,,,,,,,,,,,,,616.669454512963,616.669454512963,,,,,0.124194093048573,0,,,,,,,,,,,,,No
F08,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.176734551787376,0,19945,0,19945,0,0,0,0,,,,,,,,,1670.13671875,,,,31.6855758166068,,,,,,,,,,,,,649.481982761554,649.481982761554,,,,,0.080754242837429,0,,,,,,,,,,,,,No
F09,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.177018582820892,0,19913,0,19913,0,0,0,0,,,,,,,,,1670.13671875,,,,33.3380734444989,,,,,,,,,,,,,615.392532219133,615.392532219133,,,,,0.0808840245008469,0,,,,,,,,,,,,,No
F10,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.186457827687263,0,18905,0,18905,0,0,0,0,,,,,,,,,1670.13671875,,,,31.9603742279408,,,,,,,,,,,,,650.39821072558,650.39821072558,,,,,0.085196852684021,0,,,,,,,,,,,,,No
F11,smpl,,,,Myaare,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.180860787630081,0,19490,0,19490,0,0,0,0,,,,,,,,,1670.13671875,,,,30.6681728023873,,,,,,,,,,,,,642.518668407364,642.518668407364,,,,,0.0826395452022552,0,,,,,,,,,,,,,No
